0001ADB0	Fists
01426B7E	Heavy Spiked Shield+10
01426BD8	Sharp Spiked Shield
01426BD9	Sharp Spiked Shield+1
01426BDA	Sharp Spiked Shield+2
01426BDB	Sharp Spiked Shield+3
01426BDC	Sharp Spiked Shield+4
01426BDD	Sharp Spiked Shield+5
01426BDE	Sharp Spiked Shield+6
01426BDF	Sharp Spiked Shield+7
01426BE0	Sharp Spiked Shield+8
01426BE1	Sharp Spiked Shield+9
01426BE2	Sharp Spiked Shield+10
01426C3C	Refined Spiked Shield
01426C3D	Refined Spiked Shield+1
01426C3E	Refined Spiked Shield+2
01426C3F	Refined Spiked Shield+3
01426C40	Refined Spiked Shield+4
01426C41	Refined Spiked Shield+5
01426C42	Refined Spiked Shield+6
01426C43	Refined Spiked Shield+7
01426C44	Refined Spiked Shield+8
01426C45	Refined Spiked Shield+9
01426C46	Refined Spiked Shield+10
01426CA0	Simple Spiked Shield
01426CA1	Simple Spiked Shield+1
01426CA2	Simple Spiked Shield+2
01426CA3	Simple Spiked Shield+3
01426CA4	Simple Spiked Shield+4
01426CA5	Simple Spiked Shield+5
01426CA6	Simple Spiked Shield+6
01426CA7	Simple Spiked Shield+7
01426CA8	Simple Spiked Shield+8
01426CA9	Simple Spiked Shield+9
01426CAA	Simple Spiked Shield+10
01426D04	Crystal Spiked Shield
01426D05	Crystal Spiked Shield+1
01426D06	Crystal Spiked Shield+2
01426D07	Crystal Spiked Shield+3
01426D08	Crystal Spiked Shield+4
01426D09	Crystal Spiked Shield+5
01426D0A	Crystal Spiked Shield+6
01426D0B	Crystal Spiked Shield+7
01426D0C	Crystal Spiked Shield+8
01426D0D	Crystal Spiked Shield+9
01426D0E	Crystal Spiked Shield+10
01426D68	Fire Spiked Shield
01426D69	Fire Spiked Shield+1
01426D6A	Fire Spiked Shield+2
01426D6B	Fire Spiked Shield+3
01426D6C	Fire Spiked Shield+4
01426D6D	Fire Spiked Shield+5
01426D6E	Fire Spiked Shield+6
01426D6F	Fire Spiked Shield+7
01426D70	Fire Spiked Shield+8
01426D71	Fire Spiked Shield+9
01426D72	Fire Spiked Shield+10
01426DCC	Chaos Spiked Shield
01426DCD	Chaos Spiked Shield+1
01426DCE	Chaos Spiked Shield+2
01426DCF	Chaos Spiked Shield+3
01426DD0	Chaos Spiked Shield+4
01426DD1	Chaos Spiked Shield+5
01426DD2	Chaos Spiked Shield+6
01426DD3	Chaos Spiked Shield+7
01426DD4	Chaos Spiked Shield+8
01426DD5	Chaos Spiked Shield+9
01426DD6	Chaos Spiked Shield+10
01426E30	Lightning Spiked Shield
01426E31	Lightning Spiked Shield+1
01426E32	Lightning Spiked Shield+2
01426E33	Lightning Spiked Shield+3
01426E34	Lightning Spiked Shield+4
01426E35	Lightning Spiked Shield+5
01426E36	Lightning Spiked Shield+6
01426E37	Lightning Spiked Shield+7
01426E38	Lightning Spiked Shield+8
01426E39	Lightning Spiked Shield+9
01426E3A	Lightning Spiked Shield+10
01426E94	Deep Spiked Shield
01426E95	Deep Spiked Shield+1
01426E96	Deep Spiked Shield+2
01426E97	Deep Spiked Shield+3
01426E98	Deep Spiked Shield+4
01426E99	Deep Spiked Shield+5
01426E9A	Deep Spiked Shield+6
01426E9B	Deep Spiked Shield+7
01426E9C	Deep Spiked Shield+8
01426E9D	Deep Spiked Shield+9
01426E9E	Deep Spiked Shield+10
01426EF8	Dark Spiked Shield
01426EF9	Dark Spiked Shield+1
01426EFA	Dark Spiked Shield+2
01426EFB	Dark Spiked Shield+3
01426EFC	Dark Spiked Shield+4
01426EFD	Dark Spiked Shield+5
01426EFE	Dark Spiked Shield+6
01426EFF	Dark Spiked Shield+7
01426F00	Dark Spiked Shield+8
01426F01	Dark Spiked Shield+9
01426F02	Dark Spiked Shield+10
01426F5C	Poison Spiked Shield
01426F5D	Poison Spiked Shield+1
01426F5E	Poison Spiked Shield+2
01426F5F	Poison Spiked Shield+3
01426F60	Poison Spiked Shield+4
01426F61	Poison Spiked Shield+5
01426F62	Poison Spiked Shield+6
01426F63	Poison Spiked Shield+7
01426F64	Poison Spiked Shield+8
01426F65	Poison Spiked Shield+9
01426F66	Poison Spiked Shield+10
01426FC0	Blood Spiked Shield
01426FC1	Blood Spiked Shield+1
01426FC2	Blood Spiked Shield+2
01426FC3	Blood Spiked Shield+3
01426FC4	Blood Spiked Shield+4
01426FC5	Blood Spiked Shield+5
01426FC6	Blood Spiked Shield+6
01426FC7	Blood Spiked Shield+7
01426FC8	Blood Spiked Shield+8
01426FC9	Blood Spiked Shield+9
01426FCA	Blood Spiked Shield+10
01427024	Raw Spiked Shield
01427025	Raw Spiked Shield+1
01427026	Raw Spiked Shield+2
01427027	Raw Spiked Shield+3
01427028	Raw Spiked Shield+4
01427029	Raw Spiked Shield+5
0142702A	Raw Spiked Shield+6
0142702B	Raw Spiked Shield+7
0142702C	Raw Spiked Shield+8
0142702D	Raw Spiked Shield+9
0142702E	Raw Spiked Shield+10
01427088	Blessed Spiked Shield
01427089	Blessed Spiked Shield+1
0142708A	Blessed Spiked Shield+2
0142708B	Blessed Spiked Shield+3
0142708C	Blessed Spiked Shield+4
0142708D	Blessed Spiked Shield+5
0142708E	Blessed Spiked Shield+6
0142708F	Blessed Spiked Shield+7
01427090	Blessed Spiked Shield+8
01427091	Blessed Spiked Shield+9
01427092	Blessed Spiked Shield+10
014270EC	Hollow Spiked Shield
014270ED	Hollow Spiked Shield+1
014270EE	Hollow Spiked Shield+2
014270EF	Hollow Spiked Shield+3
014270F0	Hollow Spiked Shield+4
014270F1	Hollow Spiked Shield+5
014270F2	Hollow Spiked Shield+6
014270F3	Hollow Spiked Shield+7
014270F4	Hollow Spiked Shield+8
014270F5	Hollow Spiked Shield+9
014270F6	Hollow Spiked Shield+10
01429220	Pierce Shield
01429221	Pierce Shield+1
01429222	Pierce Shield+2
01429223	Pierce Shield+3
01429224	Pierce Shield+4
01429225	Pierce Shield+5
01429226	Pierce Shield+6
01429227	Pierce Shield+7
01429228	Pierce Shield+8
01429229	Pierce Shield+9
0142922A	Pierce Shield+10
01429284	Heavy Pierce Shield
01429285	Heavy Pierce Shield+1
01429286	Heavy Pierce Shield+2
01429287	Heavy Pierce Shield+3
01429288	Heavy Pierce Shield+4
01429289	Heavy Pierce Shield+5
0142928A	Heavy Pierce Shield+6
0142928B	Heavy Pierce Shield+7
0142928C	Heavy Pierce Shield+8
0142928D	Heavy Pierce Shield+9
0142928E	Heavy Pierce Shield+10
014292E8	Sharp Pierce Shield
014292E9	Sharp Pierce Shield+1
014292EA	Sharp Pierce Shield+2
014292EB	Sharp Pierce Shield+3
014292EC	Sharp Pierce Shield+4
014292ED	Sharp Pierce Shield+5
014292EE	Sharp Pierce Shield+6
014292EF	Sharp Pierce Shield+7
014292F0	Sharp Pierce Shield+8
014292F1	Sharp Pierce Shield+9
014292F2	Sharp Pierce Shield+10
0142934C	Refined Pierce Shield
0142934D	Refined Pierce Shield+1
0142934E	Refined Pierce Shield+2
0142934F	Refined Pierce Shield+3
01429350	Refined Pierce Shield+4
01429351	Refined Pierce Shield+5
01429352	Refined Pierce Shield+6
01429353	Refined Pierce Shield+7
01429354	Refined Pierce Shield+8
01429355	Refined Pierce Shield+9
01429356	Refined Pierce Shield+10
014293B0	Simple Pierce Shield
014293B1	Simple Pierce Shield+1
014293B2	Simple Pierce Shield+2
014293B3	Simple Pierce Shield+3
014293B4	Simple Pierce Shield+4
014293B5	Simple Pierce Shield+5
014293B6	Simple Pierce Shield+6
014293B7	Simple Pierce Shield+7
014293B8	Simple Pierce Shield+8
014293B9	Simple Pierce Shield+9
014293BA	Simple Pierce Shield+10
01429414	Crystal Pierce Shield
01429415	Crystal Pierce Shield+1
01429416	Crystal Pierce Shield+2
01429417	Crystal Pierce Shield+3
01429418	Crystal Pierce Shield+4
01429419	Crystal Pierce Shield+5
0142941A	Crystal Pierce Shield+6
0142941B	Crystal Pierce Shield+7
0142941C	Crystal Pierce Shield+8
0142941D	Crystal Pierce Shield+9
0142941E	Crystal Pierce Shield+10
01429478	Fire Pierce Shield
01429479	Fire Pierce Shield+1
0142947A	Fire Pierce Shield+2
0142947B	Fire Pierce Shield+3
0142947C	Fire Pierce Shield+4
0142947D	Fire Pierce Shield+5
0142947E	Fire Pierce Shield+6
0142947F	Fire Pierce Shield+7
01429480	Fire Pierce Shield+8
01429481	Fire Pierce Shield+9
01429482	Fire Pierce Shield+10
014294DC	Chaos Pierce Shield
014294DD	Chaos Pierce Shield+1
014294DE	Chaos Pierce Shield+2
014294DF	Chaos Pierce Shield+3
014294E0	Chaos Pierce Shield+4
014294E1	Chaos Pierce Shield+5
014294E2	Chaos Pierce Shield+6
014294E3	Chaos Pierce Shield+7
014294E4	Chaos Pierce Shield+8
014294E5	Chaos Pierce Shield+9
014294E6	Chaos Pierce Shield+10
01429540	Lightning Pierce Shield
01429541	Lightning Pierce Shield+1
01429542	Lightning Pierce Shield+2
01429543	Lightning Pierce Shield+3
01429544	Lightning Pierce Shield+4
01429545	Lightning Pierce Shield+5
01429546	Lightning Pierce Shield+6
01429547	Lightning Pierce Shield+7
01429548	Lightning Pierce Shield+8
01429549	Lightning Pierce Shield+9
0142954A	Lightning Pierce Shield+10
014295A4	Deep Pierce Shield
014295A5	Deep Pierce Shield+1
014295A6	Deep Pierce Shield+2
014295A7	Deep Pierce Shield+3
014295A8	Deep Pierce Shield+4
014295A9	Deep Pierce Shield+5
014295AA	Deep Pierce Shield+6
014295AB	Deep Pierce Shield+7
014295AC	Deep Pierce Shield+8
014295AD	Deep Pierce Shield+9
014295AE	Deep Pierce Shield+10
01429608	Dark Pierce Shield
01429609	Dark Pierce Shield+1
0142960A	Dark Pierce Shield+2
0142960B	Dark Pierce Shield+3
0142960C	Dark Pierce Shield+4
0142960D	Dark Pierce Shield+5
0142960E	Dark Pierce Shield+6
0142960F	Dark Pierce Shield+7
01429610	Dark Pierce Shield+8
01429611	Dark Pierce Shield+9
01429612	Dark Pierce Shield+10
0142966C	Poison Pierce Shield
0142966D	Poison Pierce Shield+1
0142966E	Poison Pierce Shield+2
0142966F	Poison Pierce Shield+3
01429670	Poison Pierce Shield+4
01429671	Poison Pierce Shield+5
01429672	Poison Pierce Shield+6
01429673	Poison Pierce Shield+7
01429674	Poison Pierce Shield+8
01429675	Poison Pierce Shield+9
01429676	Poison Pierce Shield+10
014296D0	Blood Pierce Shield
014296D1	Blood Pierce Shield+1
014296D2	Blood Pierce Shield+2
014296D3	Blood Pierce Shield+3
014296D4	Blood Pierce Shield+4
014296D5	Blood Pierce Shield+5
014296D6	Blood Pierce Shield+6
014296D7	Blood Pierce Shield+7
014296D8	Blood Pierce Shield+8
014296D9	Blood Pierce Shield+9
014296DA	Blood Pierce Shield+10
01429734	Raw Pierce Shield
01429735	Raw Pierce Shield+1
01429736	Raw Pierce Shield+2
01429737	Raw Pierce Shield+3
01429738	Raw Pierce Shield+4
01429739	Raw Pierce Shield+5
0142973A	Raw Pierce Shield+6
0142973B	Raw Pierce Shield+7
0142973C	Raw Pierce Shield+8
0142973D	Raw Pierce Shield+9
0142973E	Raw Pierce Shield+10
01429798	Blessed Pierce Shield
01429799	Blessed Pierce Shield+1
0142979A	Blessed Pierce Shield+2
0142979B	Blessed Pierce Shield+3
0142979C	Blessed Pierce Shield+4
0142979D	Blessed Pierce Shield+5
0142979E	Blessed Pierce Shield+6
0142979F	Blessed Pierce Shield+7
014297A0	Blessed Pierce Shield+8
014297A1	Blessed Pierce Shield+9
014297A2	Blessed Pierce Shield+10
014297FC	Hollow Pierce Shield
014297FD	Hollow Pierce Shield+1
014297FE	Hollow Pierce Shield+2
014297FF	Hollow Pierce Shield+3
01429800	Hollow Pierce Shield+4
01429801	Hollow Pierce Shield+5
01429802	Hollow Pierce Shield+6
01429803	Hollow Pierce Shield+7
01429804	Hollow Pierce Shield+8
01429805	Hollow Pierce Shield+9
01429806	Hollow Pierce Shield+10
0142B930	East-West Shield
0142B931	East-West Shield+1
0142B932	East-West Shield+2
0142B933	East-West Shield+3
0142B934	East-West Shield+4
0142B935	East-West Shield+5
0142B936	East-West Shield+6
0142B937	East-West Shield+7
0142B938	East-West Shield+8
0142B939	East-West Shield+9
0142B93A	East-West Shield+10
0142B994	Heavy East-West Shield
0142B995	Heavy East-West Shield+1
0142B996	Heavy East-West Shield+2
0142B997	Heavy East-West Shield+3
0142B998	Heavy East-West Shield+4
0142B999	Heavy East-West Shield+5
0142B99A	Heavy East-West Shield+6
0142B99B	Heavy East-West Shield+7
0142B99C	Heavy East-West Shield+8
0142B99D	Heavy East-West Shield+9
0142B99E	Heavy East-West Shield+10
0142B9F8	Sharp East-West Shield
0142B9F9	Sharp East-West Shield+1
0142B9FA	Sharp East-West Shield+2
0142B9FB	Sharp East-West Shield+3
0142B9FC	Sharp East-West Shield+4
0142B9FD	Sharp East-West Shield+5
0142B9FE	Sharp East-West Shield+6
0142B9FF	Sharp East-West Shield+7
0142BA00	Sharp East-West Shield+8
0142BA01	Sharp East-West Shield+9
0142BA02	Sharp East-West Shield+10
0142BA5C	Refined East-West Shield
0142BA5D	Refined East-West Shield+1
0142BA5E	Refined East-West Shield+2
0142BA5F	Refined East-West Shield+3
0142BA60	Refined East-West Shield+4
0142BA61	Refined East-West Shield+5
0142BA62	Refined East-West Shield+6
0142BA63	Refined East-West Shield+7
0142BA64	Refined East-West Shield+8
0142BA65	Refined East-West Shield+9
0142BA66	Refined East-West Shield+10
0142BAC0	Simple East-West Shield
0142BAC1	Simple East-West Shield+1
0142BAC2	Simple East-West Shield+2
0142BAC3	Simple East-West Shield+3
0142BAC4	Simple East-West Shield+4
0142BAC5	Simple East-West Shield+5
0142BAC6	Simple East-West Shield+6
0142BAC7	Simple East-West Shield+7
0142BAC8	Simple East-West Shield+8
0142BAC9	Simple East-West Shield+9
0142BACA	Simple East-West Shield+10
0142BB24	Crystal East-West Shield
0142BB25	Crystal East-West Shield+1
0142BB26	Crystal East-West Shield+2
0142BB27	Crystal East-West Shield+3
0142BB28	Crystal East-West Shield+4
0142BB29	Crystal East-West Shield+5
0142BB2A	Crystal East-West Shield+6
0142BB2B	Crystal East-West Shield+7
0142BB2C	Crystal East-West Shield+8
0142BB2D	Crystal East-West Shield+9
0142BB2E	Crystal East-West Shield+10
0142BB88	Fire East-West Shield
0142BB89	Fire East-West Shield+1
0142BB8A	Fire East-West Shield+2
0142BB8B	Fire East-West Shield+3
0142BB8C	Fire East-West Shield+4
0142BB8D	Fire East-West Shield+5
0142BB8E	Fire East-West Shield+6
0142BB8F	Fire East-West Shield+7
0142BB90	Fire East-West Shield+8
0142BB91	Fire East-West Shield+9
0142BB92	Fire East-West Shield+10
0142BBEC	Chaos East-West Shield
0142BBED	Chaos East-West Shield+1
0142BBEE	Chaos East-West Shield+2
0142BBEF	Chaos East-West Shield+3
0142BBF0	Chaos East-West Shield+4
0142BBF1	Chaos East-West Shield+5
0142BBF2	Chaos East-West Shield+6
0142BBF3	Chaos East-West Shield+7
0142BBF4	Chaos East-West Shield+8
0142BBF5	Chaos East-West Shield+9
0142BBF6	Chaos East-West Shield+10
0142BC50	Lightning East-West Shield
0142BC51	Lightning East-West Shield+1
0142BC52	Lightning East-West Shield+2
0142BC53	Lightning East-West Shield+3
0142BC54	Lightning East-West Shield+4
0142BC55	Lightning East-West Shield+5
0142BC56	Lightning East-West Shield+6
0142BC57	Lightning East-West Shield+7
0142BC58	Lightning East-West Shield+8
0142BC59	Lightning East-West Shield+9
0142BC5A	Lightning East-West Shield+10
0142BCB4	Deep East-West Shield
0142BCB5	Deep East-West Shield+1
0142BCB6	Deep East-West Shield+2
0142BCB7	Deep East-West Shield+3
0142BCB8	Deep East-West Shield+4
0142BCB9	Deep East-West Shield+5
0142BCBA	Deep East-West Shield+6
0142BCBB	Deep East-West Shield+7
0142BCBC	Deep East-West Shield+8
0142BCBD	Deep East-West Shield+9
0142BCBE	Deep East-West Shield+10
0142BD18	Dark East-West Shield
0142BD19	Dark East-West Shield+1
0142BD1A	Dark East-West Shield+2
0142BD1B	Dark East-West Shield+3
0142BD1C	Dark East-West Shield+4
0142BD1D	Dark East-West Shield+5
0142BD1E	Dark East-West Shield+6
0142BD1F	Dark East-West Shield+7
0142BD20	Dark East-West Shield+8
0142BD21	Dark East-West Shield+9
0142BD22	Dark East-West Shield+10
0142BD7C	Poison East-West Shield
0142BD7D	Poison East-West Shield+1
0142BD7E	Poison East-West Shield+2
0142BD7F	Poison East-West Shield+3
0142BD80	Poison East-West Shield+4
0142BD81	Poison East-West Shield+5
0142BD82	Poison East-West Shield+6
0142BD83	Poison East-West Shield+7
0142BD84	Poison East-West Shield+8
0142BD85	Poison East-West Shield+9
0142BD86	Poison East-West Shield+10
0142BDE0	Blood East-West Shield
0142BDE1	Blood East-West Shield+1
0142BDE2	Blood East-West Shield+2
0142BDE3	Blood East-West Shield+3
0142BDE4	Blood East-West Shield+4
0142BDE5	Blood East-West Shield+5
0142BDE6	Blood East-West Shield+6
0142BDE7	Blood East-West Shield+7
0142BDE8	Blood East-West Shield+8
0142BDE9	Blood East-West Shield+9
0142BDEA	Blood East-West Shield+10
0142BE44	Raw East-West Shield
0142BE45	Raw East-West Shield+1
0142BE46	Raw East-West Shield+2
0142BE47	Raw East-West Shield+3
0142BE48	Raw East-West Shield+4
0142BE49	Raw East-West Shield+5
0142BE4A	Raw East-West Shield+6
0142BE4B	Raw East-West Shield+7
0142BE4C	Raw East-West Shield+8
0142BE4D	Raw East-West Shield+9
0142BE4E	Raw East-West Shield+10
0142BEA8	Blessed East-West Shield
0142BEA9	Blessed East-West Shield+1
0142BEAA	Blessed East-West Shield+2
0142BEAB	Blessed East-West Shield+3
0142BEAC	Blessed East-West Shield+4
0142BEAD	Blessed East-West Shield+5
0142BEAE	Blessed East-West Shield+6
0142BEAF	Blessed East-West Shield+7
0142BEB0	Blessed East-West Shield+8
0142BEB1	Blessed East-West Shield+9
0142BEB2	Blessed East-West Shield+10
0142BF0C	Hollow East-West Shield
0142BF0D	Hollow East-West Shield+1
0142BF0E	Hollow East-West Shield+2
0142BF0F	Hollow East-West Shield+3
0142BF10	Hollow East-West Shield+4
0142BF11	Hollow East-West Shield+5
0142BF12	Hollow East-West Shield+6
0142BF13	Hollow East-West Shield+7
0142BF14	Hollow East-West Shield+8
0142BF15	Hollow East-West Shield+9
0142BF16	Hollow East-West Shield+10
0142E040	Sunlight Shield
0142E041	Sunlight Shield+1
0142E042	Sunlight Shield+2
0142E043	Sunlight Shield+3
0142E044	Sunlight Shield+4
0142E045	Sunlight Shield+5
0142E046	Sunlight Shield+6
0142E047	Sunlight Shield+7
0142E048	Sunlight Shield+8
0142E049	Sunlight Shield+9
0142E04A	Sunlight Shield+10
0142E0A4	Heavy Sunlight Shield
0142E0A5	Heavy Sunlight Shield+1
0142E0A6	Heavy Sunlight Shield+2
0142E0A7	Heavy Sunlight Shield+3
0142E0A8	Heavy Sunlight Shield+4
0142E0A9	Heavy Sunlight Shield+5
0142E0AA	Heavy Sunlight Shield+6
0142E0AB	Heavy Sunlight Shield+7
0142E0AC	Heavy Sunlight Shield+8
0142E0AD	Heavy Sunlight Shield+9
0142E0AE	Heavy Sunlight Shield+10
0142E108	Sharp Sunlight Shield
0142E109	Sharp Sunlight Shield+1
0142E10A	Sharp Sunlight Shield+2
0142E10B	Sharp Sunlight Shield+3
0142E10C	Sharp Sunlight Shield+4
0142E10D	Sharp Sunlight Shield+5
0142E10E	Sharp Sunlight Shield+6
0142E10F	Sharp Sunlight Shield+7
0142E110	Sharp Sunlight Shield+8
0142E111	Sharp Sunlight Shield+9
0142E112	Sharp Sunlight Shield+10
0142E16C	Refined Sunlight Shield
0142E16D	Refined Sunlight Shield+1
0142E16E	Refined Sunlight Shield+2
0142E16F	Refined Sunlight Shield+3
0142E170	Refined Sunlight Shield+4
0142E171	Refined Sunlight Shield+5
0142E172	Refined Sunlight Shield+6
0142E173	Refined Sunlight Shield+7
0142E174	Refined Sunlight Shield+8
0142E175	Refined Sunlight Shield+9
0142E176	Refined Sunlight Shield+10
0142E1D0	Simple Sunlight Shield
0142E1D1	Simple Sunlight Shield+1
0142E1D2	Simple Sunlight Shield+2
0142E1D3	Simple Sunlight Shield+3
0142E1D4	Simple Sunlight Shield+4
0142E1D5	Simple Sunlight Shield+5
0142E1D6	Simple Sunlight Shield+6
0142E1D7	Simple Sunlight Shield+7
0142E1D8	Simple Sunlight Shield+8
0142E1D9	Simple Sunlight Shield+9
0142E1DA	Simple Sunlight Shield+10
0142E234	Crystal Sunlight Shield
0142E235	Crystal Sunlight Shield+1
0142E236	Crystal Sunlight Shield+2
0142E237	Crystal Sunlight Shield+3
0142E238	Crystal Sunlight Shield+4
0142E239	Crystal Sunlight Shield+5
0142E23A	Crystal Sunlight Shield+6
0142E23B	Crystal Sunlight Shield+7
0142E23C	Crystal Sunlight Shield+8
0142E23D	Crystal Sunlight Shield+9
0142E23E	Crystal Sunlight Shield+10
0142E298	Fire Sunlight Shield
0142E299	Fire Sunlight Shield+1
0142E29A	Fire Sunlight Shield+2
0142E29B	Fire Sunlight Shield+3
0142E29C	Fire Sunlight Shield+4
0142E29D	Fire Sunlight Shield+5
0142E29E	Fire Sunlight Shield+6
0142E29F	Fire Sunlight Shield+7
0142E2A0	Fire Sunlight Shield+8
0142E2A1	Fire Sunlight Shield+9
0142E2A2	Fire Sunlight Shield+10
0142E2FC	Chaos Sunlight Shield
0142E2FD	Chaos Sunlight Shield+1
0142E2FE	Chaos Sunlight Shield+2
0142E2FF	Chaos Sunlight Shield+3
